A,C,D,G,H,J,K,M,N,R,W,Z,a,b,fraud
-12.1977397,-19.67995435,7.67907627,-13.72043307,7.884785746,-15.37915967,7.83565904,0.45675692,-13.52998103,-5.844889278,-0.873849229,0.143744119,-2.116496699,-0.653465111,1
0.511196818,0.450363678,-2.341042974,-1.882880073,-0.225590763,1.174429789,1.327029272,0.563497265,-0.171069306,-1.33367167,-0.580620775,0.031851129,0.36254712,0.275052051,0
1.194832587,0.74492289,0.860688116,-0.159663545,-0.119141012,-0.455671955,1.09632263,1.005508801,1.895732042,-0.717225719,0.227832714,0.068271863,-0.04474966,0.010787492,0
2.064642255,-2.107653679,0.184189904,0.201891719,-0.217887251,-0.322747825,0.530617504,0.63764073,-0.6991559,1.26305347,-0.175456126,-0.060732583,-0.006093051,-0.048484187,0
1.044886878,1.313193577,1.214255267,-0.508072857,0.110351903,0.130906886,1.571965646,0.872375353,0.020461842,0.666694458,-0.037116012,-0.397832319,0.056718151,0.040902318,0
2.060326604,-1.089594827,0.389284946,0.184288226,-0.318543668,0.058023717,-0.711245157,0.321101349,0.22714175,-0.966287275,0.336041171,0.204693681,-0.065854391,-0.060834322,0
2.044589061,-2.395304295,0.752108627,0.377347337,-0.395588015,-1.21499145,0.227189635,0.238948819,-2.58289877,1.173523945,-0.05255004,-0.093981384,0.024847979,0.007108918,0
2.097894816,-0.657681767,-1.37885007,-1.125602865,-0.229049168,1.500470065,-0.942059959,0.63570557,-0.552338987,-0.085004621,0.186954498,-0.183093215,0.014286229,-0.029173221,0
-18.62122698,-18.08246015,6.193189301,-18.61719203,0.960040093,-16.50637533,4.641523248,0.813083082,-8.620473617,-6.597746267,-0.333752627,0.181215837,-3.240493989,-0.988484797,1
-3.267591848,0.848448714,-0.649153253,-0.43173786,-5.24972591,2.844678365,0.574523654,0.213276145,-0.86087734,-1.075750982,0.703267044,0.062563878,0.716699908,-0.02298711,0
-1.30886838,2.534179829,-1.282792959,0.79149719,-0.355900392,-1.171772218,-0.222253851,0.442590549,-0.895516213,-0.172379489,-0.387154576,-0.544878445,-0.267436816,-0.364478823,0
1.220600916,-0.441126097,0.796363011,0.376445919,-0.237996039,-0.571909694,2.236636674,0.73936489,-1.277001832,0.57847194,-0.082020256,0.335640682,-0.028036979,0.036799909,0
-2.443017162,-0.438827742,0.957397154,-0.571970402,1.300057822,-0.512850937,-0.453677931,-0.262620995,1.365082683,1.419667371,0.15840794,-0.152860029,-0.137314617,-0.563296631,0
1.27958306,0.931855812,-0.702340649,-0.818020991,-0.034274806,0.734031455,1.77762914,0.907085978,-0.251088023,-0.925962245,0.042132995,-0.369350499,0.022682717,0.024361079,0
-1.97633594,0.884215243,2.660067525,-1.090063543,1.753242133,0.937184508,0.783588323,-0.549781897,1.24974365,0.698593269,-0.017964047,0.356798146,0.24641984,0.106373156,0
0.242720464,-0.388408933,-0.542644894,0.173621503,-0.503181832,1.094022757,-0.272224154,0.101159101,-0.130317756,-0.334936208,-0.586998704,-0.164857529,-0.1067836,0.126745497,0
1.875208339,-0.277004286,1.600119738,-0.136365279,-0.081116663,-0.062198464,-1.066611526,0.898831004,-0.476431019,-1.105014651,0.408566322,-1.1086501,0.060237887,-0.023759858,0
0.047054345,-0.024351236,-0.216814101,0.749354165,-0.151949549,-0.687677569,-0.486557309,0.113250577,2.161975251,0.938529578,-0.225725676,-0.454236902,0.457271493,0.280580802,0
-2.26454163,2.767077762,0.453284182,-0.561759077,0.29603387,3.044433781,0.781572458,0.064947574,-1.980337837,1.077356433,-0.205559386,-0.103395877,0.808615272,0.328638386,0
1.029757692,1.381743027,1.350903634,-0.698032432,0.346904376,-0.035135572,1.354761761,0.223710622,-0.188846166,-0.129467053,0.027726984,-0.395323004,0.084345231,0.029198334,0
1.906399501,-1.009407491,0.792257232,-0.192298359,0.030639458,-0.131447401,-1.652790766,-1.426132866,-0.067122409,-0.969755772,0.272260053,0.074377694,-0.050383667,-0.04598573,0
-1.078118928,1.642344561,-1.783165551,-0.045461529,0.357140323,-0.220665359,-0.474760552,0.493589009,-0.106240441,-1.507373583,-0.107397083,-0.546554586,0.147856678,0.050360253,0
-1.883741924,0.747844913,-2.051807816,-1.21194346,-1.908733593,-1.803992538,0.394959476,-0.628647863,0.706009733,0.508954481,0.230734191,1.043667437,-0.087811321,-0.102283917,0
-3.104287813,-5.896863118,4.07736291,-5.613544948,-0.435907739,-6.984399567,3.85403273,-0.253924963,-9.15281673,-2.427526856,0.108369747,-0.185558418,0.710963361,0.378165655,1
1.530167626,-0.754759959,-0.922033039,0.060587798,-0.379085074,0.699790797,-1.551625151,1.543837304,0.04484829,0.987411008,-0.189277201,1.155080173,-0.083306743,-0.016025354,0
1.908508203,-0.803152056,-1.298919265,-0.985712211,-0.267740468,1.465635349,-1.077396923,0.485442403,-0.501424639,0.068005041,0.082456796,-0.194964781,-0.0099702,-0.0113846,0
1.094900884,1.414899959,1.267555573,-0.588058097,0.165591584,-0.063155752,1.264829426,0.926798483,-0.352218881,0.241144618,-0.004752369,-0.442214272,0.075526958,0.032391385,0
1.998109323,-1.737322526,0.565758145,0.291026819,-0.384878258,-0.47556675,-0.400669476,-0.350269943,-0.651512208,0.545887322,-0.04171259,-0.106054663,-0.010338972,-0.02652345,0
-0.533453386,-1.076326121,1.010263684,1.011531358,0.410191858,-0.666098165,0.769470653,-1.232074516,-0.33932057,0.967979452,-0.17585286,-0.42285338,0.311453158,0.21077379,0
-2.273272362,2.841362126,0.456953275,-0.053362351,0.427932015,-1.14127967,-1.299172156,-1.117980898,-0.885994809,-0.099285891,0.612419909,0.478844325,0.151788594,0.175091381,0
1.25634868,0.318485181,0.68782234,0.127977419,-0.238193018,-0.300485698,0.036981645,0.829428043,-0.407555966,-0.37325522,0.121960559,0.0923598,-0.019164003,0.032154678,0
1.896453015,-0.740432482,3.618811552,0.132847967,-0.032001747,1.601413442,0.265143556,1.112177161,0.122966699,0.194339052,-0.077507129,0.250082971,-0.028079452,-0.063797708,0
1.152678074,-0.423224101,0.579669453,-0.178406616,0.483062098,-0.160713744,-0.769682278,-0.318521998,0.522897842,-1.579375419,-0.140086165,-0.111553916,0.079836451,-0.00934625,0
-3.360914666,-5.58727182,5.6436785,-4.525739452,2.383622503,-5.212997486,4.122322403,-0.922236617,-8.347956697,-0.923096857,-0.60023455,0.292158649,0.576095591,-0.253791543,1
-1.501382977,0.857047372,0.167469736,0.775350499,-0.706534505,1.140184939,-0.00123668,0.533748986,-0.069557637,-0.773328787,0.1363047,0.672377108,-1.617293485,0.138053058,0
1.247730329,-0.381806829,0.390058597,0.353315745,-0.185830972,-0.025932489,-1.249634169,-1.535626115,0.784570579,-0.387455863,0.02115248,0.191232762,-0.085358464,0.005652515,0
2.085873832,-1.675251459,-1.036451555,-0.324245914,-0.144727332,1.069163945,0.446293604,-2.398959297,0.856693531,-0.916838118,0.135582317,-0.302378003,-0.077527227,-0.071462591,0
-0.704901568,2.182838434,2.65165532,0.358608115,0.264976914,0.453059945,0.860804173,0.904612905,1.541361059,1.152082498,-0.278984379,-0.038392832,-0.043523621,0.112904964,0
2.002329654,-1.71909503,1.204837721,0.511002486,-0.229179597,0.437927112,0.362996883,-0.697983431,0.792684249,-0.007301715,-0.052836083,-0.485539877,-0.022185979,-0.075843014,0
-3.465363891,-4.773668992,5.147357194,-2.658343965,-0.00407478,-4.825354175,4.019375597,-0.924829253,-9.58426331,-1.906172525,0.38692475,0.221904857,0.336166002,-0.153651902,1
-1.187946048,-0.549577921,-1.255884203,0.690383594,-1.038359682,0.197024274,-0.679094971,1.226862782,0.459041244,-1.659260167,-0.692884214,0.606280049,-0.208807052,-0.062047503,0
-1.714151427,0.212919051,-0.592087993,-0.212788871,-4.510146426,-0.596288098,-0.837991055,0.405874468,0.400291494,-0.340123804,-0.043305239,-0.50201242,0.273908725,0.013563595,0
-2.735677146,2.473300487,-2.42996033,0.056264517,0.582884028,-2.371533596,0.528162473,-1.493129508,-1.072463299,-0.194784144,0.627813307,-0.025403393,-0.087149399,0.309306958,0
-3.693137765,-5.110527569,3.414153202,-3.053966118,-0.943676812,-3.75199093,4.100316791,-0.053212816,-9.496635729,-1.685306234,0.127364457,-0.021264335,-1.015112386,1.693629045,1
-0.649491902,-3.939845784,5.204755976,0.170303526,-2.07004408,0.976101327,2.024672487,0.674421384,0.266225288,1.964472622,0.562720043,0.408177952,-0.016365372,0.017851503,0
-1.080828548,0.717642404,-3.361910714,-0.62970597,0.946357208,0.445838687,0.266545911,-0.673721523,0.175564709,-0.561215204,-0.33760252,0.013458363,0.174991312,0.004683278,0
-1.957851382,-2.530447249,0.703471061,1.413005841,-0.774911009,4.175932466,3.002936137,-2.011227184,-4.814387368,1.807894321,0.140182385,-0.477411049,1.048667259,-0.042586105,0
1.194518958,0.733981233,-1.421122789,-0.956523653,0.362307145,-1.054920741,0.879809931,-1.53268118,0.164328493,0.257355207,-0.021610617,0.001077987,0.051736655,0.005389549,0
2.011093054,-1.643949334,0.352122398,-0.046168224,0.023023414,-0.167082547,1.047234079,-1.777667747,-0.288946552,0.251634525,0.377580796,0.154118583,-0.074199983,-0.043229986,0
2.057023509,-0.902578474,0.912319982,-0.316579385,-0.092401792,-0.467243079,-1.247865116,0.326824295,1.32441574,-0.54263434,0.221331315,0.115329381,-0.061654078,-0.075997708,0
0.774173214,-0.291510484,-0.435295163,0.13321579,-0.2577365,0.739925272,1.154566326,-0.103886372,0.571963235,1.318334769,-0.232316772,0.961415355,-0.140583428,0.044243415,0
1.314504795,-0.061113471,0.503561971,0.019249046,-0.108370614,-0.259951242,-0.942335031,-0.36176079,-0.191599456,0.064914901,0.034215082,0.148920363,-0.029013255,0.020764261,0
-0.209529807,2.243243681,1.695064994,-0.457527385,0.377599678,-0.660273077,-0.273245597,1.522524502,0.497269927,-0.071375398,-0.04826044,-0.162541663,0.445842528,0.168856083,0
-5.818750773,-9.276349011,6.559343462,-10.84735425,3.66622804,-12.8993116,8.215799391,0.465618221,-16.25048838,-7.788999791,0.042925338,0.538249587,1.804797731,0.393729101,1
-3.579413046,-5.567853448,3.632235941,-4.086976565,2.414047785,-5.825358382,3.374563384,0.285461954,-5.430368671,-3.475230615,0.181182089,-0.14976954,0.68771826,-0.296041132,1
1.872989356,-2.17771672,0.330171948,0.318192393,-0.12893154,-0.254260326,0.801041391,-0.465790075,-0.563722215,0.428572786,0.115028006,0.290498632,-0.098463404,-0.031275702,0
-0.413295339,0.935259851,1.066676467,0.543389096,0.106298189,-0.32408131,-1.712299698,1.162296189,-0.230151891,-0.330365112,-0.253570468,-0.158578339,0.175937495,0.137319573,0
0.02698067,0.151951029,-0.762830027,0.791465021,0.047568586,-0.194682752,0.22528989,-1.548546852,0.593870974,0.037929856,0.030583229,0.145845194,0.233759479,0.080532074,0
1.315752759,1.645476226,-0.173363013,-1.57881929,0.23887669,0.27124559,-1.211777544,-0.283880016,-1.334723529,-1.328028597,-0.084782793,-0.044690212,0.084740137,0.026213853,0
0.552198162,-0.62292691,1.339964758,0.313116062,0.132242194,-1.659813049,2.279893354,-1.715262607,-3.439774102,1.629160722,-0.101858782,-0.131812403,0.044450262,0.081687557,1
1.9903929,-0.266393874,0.326300046,-0.394766873,-0.131563379,-0.260475575,-0.513931791,0.994695017,-0.102496399,-0.189588598,0.349556944,-0.924043441,0.068573264,-0.025515711,0
-0.269979147,1.349914228,0.585425825,0.08480462,0.378053681,0.496150415,-0.055942887,-0.020180366,-0.231625215,0.391514234,-0.065225656,2.234207292,0.016317062,0.166340428,0
-0.125758038,-6.154673269,6.085505735,-1.541717321,0.257271618,-5.749571278,6.445527844,0.658224045,-10.1274209,0.554666763,-0.614463799,0.469759093,0.691381603,0.454165958,1
-2.705609538,2.369163616,0.590323018,1.288707587,-0.68309323,-0.139479261,-0.615973487,-0.013833605,-1.053209711,0.20228081,0.542703845,-0.340264521,0.017939739,-0.655199976,0
-2.407522676,-1.308118289,-0.48571347,1.369960896,-1.284493082,3.635173056,-0.358134066,0.393395099,-0.658569621,-1.434227181,0.116843168,0.696316416,-0.203108518,0.103473287,0
-1.345378011,-0.096822285,3.665042549,0.646096186,-0.130786781,-0.211603308,0.872255593,0.180239005,-1.68790675,2.291675736,-0.310366705,0.132354491,-0.238223978,0.067844446,0
-0.480869773,1.680453179,-0.008086283,0.669295981,0.026785808,-0.370444,0.18532124,0.372806363,0.106934602,-0.958564423,0.046623934,0.079228938,0.284402891,0.12189522,0
0.951988411,1.155036912,0.525005093,-1.021334421,0.784587553,-0.281061835,2.028641781,0.50943008,-0.214292096,-1.760245345,0.138631461,0.425573742,0.088510894,0.003762814,0
-0.822587181,-1.312084184,-1.083085396,1.236962688,0.048836768,-0.046763971,-1.220347118,-1.756923749,1.20889427,-0.279739928,-0.140354204,0.108173876,0.473410223,0.327965561,0
-3.366620796,-2.255159461,3.174658936,-2.79768312,1.068613903,-3.331508729,3.41992011,-1.461410882,-4.650623605,-0.80285789,-0.414153516,-0.232495883,0.919868396,-0.192657674,1
1.029330934,1.181197816,0.806213953,-0.73036143,0.269428384,-0.063542892,0.770155855,-1.179085528,0.031024435,0.411808373,-0.017284647,0.297532104,-0.004945356,0.024307043,0
1.262882494,-0.988000178,-0.403086695,-0.38795481,-0.245527932,0.521395529,-0.85011914,0.191732168,-0.357099904,-1.110982352,-0.273431951,-0.129442058,-0.074686996,0.031397494,0
1.171674218,0.289588961,0.530368028,-0.123704115,0.106216936,-0.145186952,1.779271687,-0.299302321,0.020866926,-0.200255089,0.151813935,0.108332834,-0.013014235,0.016160323,0
1.237943612,0.168590718,0.507413736,-0.087817873,0.017893721,-0.085502879,1.17482888,-0.733384208,0.07452097,0.419392142,0.08762576,0.100878889,-0.033258229,0.015099606,0
2.23208569,-0.792726177,-1.639085265,-1.438234697,0.042013144,1.763548123,-0.023963548,-1.15282142,-0.051948878,0.858399675,0.192341323,-0.162692348,0.008345284,-0.059696674,0
-10.10173742,-16.63856471,8.321748973,-12.61744126,6.435570063,-14.40079797,8.220314043,0.279202142,-13.78775494,-6.233197019,-0.924448698,0.417201217,-1.064448287,-0.394516172,1
-2.647139785,-0.881996765,-3.019160073,0.5922998,0.612042378,0.473490351,0.295823031,0.040142804,0.296383654,-0.217345446,0.075922741,0.333921839,0.119396696,0.079327174,0
-11.08559725,-15.97228123,7.707626946,-14.89307362,5.240386322,-14.1583141,7.241803233,0.282840606,-11.52343105,-7.054384908,-0.606746191,-0.329933864,-1.04061011,-0.124238344,1
1.189083581,1.001756449,-0.786309662,-0.719694187,0.141437605,-0.890277319,1.320384632,-0.876244594,0.202300565,0.704400371,-0.014378044,-0.714259658,0.085423421,0.025645551,0
1.334965376,0.387466982,-1.362724212,-0.980157459,-0.146144844,1.380041734,-0.950895718,0.168219273,-0.293559148,0.156679501,0.031028058,-0.388442315,0.019652274,0.041913244,0
0.491463899,-0.345004902,1.495592335,0.629021115,-0.123850825,-0.332183754,-1.09380329,1.177261853,-0.11613081,-0.761919292,-0.513776196,-0.30432427,-0.025660603,0.075819535,0
1.372599211,-3.01580746,-0.476090704,0.082866622,0.670308164,-0.204772558,0.108068923,-0.132069305,0.738760287,-0.648816167,0.042801286,-0.62022119,-0.061337004,0.004683135,0
1.975360558,-0.652367755,0.143647729,-0.770946932,0.180084518,0.163020315,-0.215665054,0.193771766,-0.108758922,0.764653457,0.008251194,0.619832677,-0.025098212,-0.065241619,0
-6.133986948,-5.593985568,3.258845223,-4.476488045,1.695993587,-5.11725921,3.97722224,-0.760887592,-8.660770959,-4.155879368,0.217346587,0.665087661,-1.684186049,0.310195463,1
-3.153385829,-3.280528388,3.538234762,-3.337201029,-0.160498588,-4.845980372,3.383283178,0.028926101,-6.675494126,-3.093984547,0.258170848,-0.206653769,0.7429824,0.083679349,1
0.848686662,1.201260448,0.545338041,-0.917922959,0.335568056,-0.638967071,-1.330736429,0.357377494,-1.05508428,-0.764132455,-0.195678652,1.144781234,-0.013237906,0.037945704,0
-3.150423995,-3.567547203,-1.192414429,-0.469300993,2.15279884,-0.310620381,-1.58049768,1.066538188,2.060833569,-0.302214435,0.14360849,0.08891493,0.175507299,0.1956502,0
1.149579109,0.594129229,1.13233232,-0.124521718,0.072146861,-0.0148827,0.741471373,0.191740946,0.060170907,0.022134372,-0.02590811,-0.544644725,0.035247291,0.017481241,0
-1.760010142,-1.923118465,2.623479365,-0.99171041,0.839999744,-4.374360041,2.191559769,1.228204506,-5.35394328,-1.318626251,0.940141617,0.493531479,0.363535922,0.260746889,1
-0.480446694,-1.869491517,4.472632846,0.656885369,-0.632140085,-0.13115543,1.165910195,1.295893904,-1.060266951,-0.799082565,0.271081679,0.020189549,0.212880126,-0.485210959,1
0.779516776,-0.477534822,-0.266071396,-0.611439531,0.031933369,0.089776419,1.078381616,-0.243619845,-1.362901946,-0.605196365,-0.357896803,-0.258753998,0.081662396,-0.047221953,1
-3.378938731,-4.615167723,3.814999543,-3.98022514,1.607282044,-4.25863375,3.053180448,0.778339824,-5.818345056,-2.083964078,0.626548319,-0.566532466,0.911792163,0.110869334,1
-1.180990482,-2.562776286,-1.125727757,1.576958028,-0.383094623,1.045758981,-0.877627999,0.921471734,0.43068961,-0.733043655,-0.017659425,0.019500887,-0.281525597,0.001668957,0
0.983559976,0.494679268,0.672682765,0.004803211,0.047663573,-0.185602945,0.477305596,-0.088532819,0.399676562,-1.498850715,0.165661239,0.125392865,-0.013762415,0.02983636,0
2.052696765,-1.077249984,0.414173846,0.135203919,-0.279766991,0.079939622,-0.779009166,-0.458016573,0.38425203,-0.894952787,0.352995974,0.202778412,-0.070981881,-0.061577226,0
-0.390753691,0.233662456,-0.080994486,0.110149585,0.601446942,-0.431506644,0.120964687,-0.312461555,0.665155078,0.584617021,-0.022444063,0.299200683,0.036325367,0.116480949,0
0.979888809,1.929699773,3.093447718,-1.051277496,0.429675133,0.129379648,1.013069934,0.243985926,0.957197182,0.49971711,-0.019642934,-0.019944356,0.021770402,0.021727072,0
1.899090459,-2.950007081,0.560574789,-0.024711587,-0.020396421,-1.24357179,0.849608475,0.202814508,-2.442713697,0.911757617,-0.083297282,-0.133789322,0.061461846,0.015270418,1
-1.268325005,2.633117061,2.948856972,-0.549620255,0.436860532,1.051311433,1.362473416,-0.378848568,0.052013211,0.89558841,0.612320245,0.292624766,0.102817976,0.11085502,0
-3.994413378,-5.221999988,5.369226562,-5.536377506,0.135714588,-6.240009606,5.514939979,-1.520175102,-10.79729884,-2.926496973,-0.503335627,0.125945054,1.493482253,0.261311174,1
-1.379000489,2.62659954,0.391980105,0.210552996,0.022153683,-0.512098386,-0.799356777,-1.750671669,-0.464009621,-0.635354958,-0.480528252,-0.395354646,-0.281939728,-0.149592244,0
-24.29682765,-26.04220863,6.307430164,-17.55505228,16.03158604,-8.402917163,4.95307607,0.736365785,-6.935210271,-4.818378533,-1.119991594,-0.220711295,1.444985841,0.425886784,1
0.928669376,0.773291656,-0.575527415,-1.153815197,0.322031407,0.574091139,0.898818214,-0.761709414,-0.269693105,-0.712707914,-0.281221999,-0.031046489,0.019977386,0.039535741,0
-2.046523302,1.289598803,0.686562415,-0.721933817,0.943445384,0.151497325,0.825468351,-0.387630336,0.503219239,1.523103914,0.437091943,-0.162812966,0.057059383,-0.129322306,0
-1.688573703,-3.571481276,0.93683242,1.709934651,-0.461850612,-1.946558023,-0.696358061,-0.822117154,-0.830112402,0.305533624,-1.353545256,-0.544741922,-0.232220175,0.298119417,1
-3.844453927,-1.378246362,3.74101963,-5.366745066,0.787134829,-3.359454127,4.694384902,-0.542137357,-6.097381915,-3.857634223,-0.848566246,-0.180736639,0.859703474,-0.522249874,1
2.079548042,-0.305597747,-0.870455913,-1.123397968,0.085350299,0.900015183,0.923694529,-0.979150562,-0.018239028,-1.003135698,0.396306439,-0.502052645,0.003103908,-0.050434233,0
