D,H,J,K,L,M,N,P,Q,R,U,V,X,b,fraud
-1.486765403,0.003579237,1.371062238,-0.69537465,-1.057803659,0.342801635,-0.327147247,-0.321926665,0.538129873,-0.336102417,-0.367319886,-0.716573457,-0.490723976,0.023505919,0
0.252850198,-0.115621147,0.220743317,0.389258472,0.69522711,-0.574227276,0.537986435,0.047555079,-0.52393388,-0.253761023,-0.210634834,-0.560148072,-0.55135771,-0.074451581,0
4.214867328,0.882839555,-6.498132679,4.342656617,-5.827541969,0.424171598,-8.828437253,-4.669638278,-8.240018019,-2.868701695,0.599421301,0.310755466,0.054126108,-0.232655378,1
-0.037915817,0.948116802,-0.884456166,0.707359557,0.477463257,-0.226529382,0.277292016,1.091744566,-0.899048526,0.924427,0.410765908,0.948577647,-0.322134815,-0.012078135,0
-1.048049043,0.013699691,0.764740533,-0.190511439,0.333189611,1.102361159,0.058518822,-0.41216211,-0.987065345,1.681885958,-0.703101724,-1.777816324,-1.39830504,0.004473574,0
-0.102017611,-5.200440543,-2.194872988,-0.524077274,-1.610575181,2.102322159,2.081517403,0.533036564,0.294905468,0.3084259,-2.919867523,-0.064073392,-0.074039575,0.276743685,0
0.209959631,-0.172835544,0.21785393,0.810160085,1.338086144,0.595628651,0.345865644,0.101978102,-0.63403471,-0.425151616,-0.247119587,-0.577141128,-0.380139278,-0.072885154,0
0.78414699,0.182410172,0.113636304,1.316648685,0.619504227,-0.423965179,-0.367380168,0.368907345,-0.442107915,-0.18581204,-0.189602729,0.871325993,-0.170210237,-0.270929563,0
1.3283636,-0.289806877,0.407110644,0.805909046,1.053463123,-0.334633292,0.740652072,-0.563156273,-0.346687621,-0.186859511,0.132307173,0.482307773,0.026158548,-0.064150268,0
4.924160333,0.022417906,-3.847044116,3.795739767,-3.73020809,-0.073038879,-8.496430775,-0.559229407,-0.908926716,0.60621447,0.538571523,-0.514048731,-0.086981895,0.359841853,1
1.135908084,-0.224755067,0.007925667,0.111903171,0.286749267,-0.310399212,0.657359637,-0.593855911,0.097405103,-0.897575391,0.049003366,0.222541435,0.41487593,0.010254717,0
0.04429905,0.633375357,-0.51129713,0.278248998,-0.715514384,-0.1313213,-1.1338842,0.251158213,0.465429658,1.190098373,-0.05683231,-0.108117258,0.891156738,-0.080666812,0
1.344395747,-0.05254076,-0.032653478,1.711984187,1.296535589,0.326580124,0.690610626,0.090865781,-0.394939562,-0.628016078,-0.16366683,-1.357273041,-0.026801091,0.08174944,0
-0.289846958,1.073447042,-1.098197088,-0.112074073,-0.531904559,-0.99782162,-0.462258549,1.106321128,0.828419918,1.266624557,-0.019451599,-0.268704076,-1.863215082,0.087289539,0
0.255485865,0.222241059,-0.147284515,0.562019615,0.057369016,-1.430944771,0.190827479,0.76135394,-0.529410729,0.726566879,0.214769387,0.170296343,0.070288976,0.03626297,0
0.215800114,-0.219556578,0.215947014,0.828776295,1.511667038,0.956352719,0.269334602,0.141111519,-0.70766529,-0.383167607,-0.248476654,-0.569614213,-0.310810816,-0.071517608,0
4.359741444,-2.271345607,-3.231444057,2.44209978,-2.977310049,-2.409723075,-6.012657781,0.301974013,2.652874335,0.991534625,-1.140313431,0.039513741,-0.178645752,0.293160348,1
3.09112349,-2.839782452,0.857469051,0.260305721,-2.892822812,0.09620413,2.029532619,0.754212787,0.232190651,0.660216206,2.871692979,-1.537348929,-0.1980032,0.1634752,0
2.666234092,1.455750886,-6.093608803,5.506401032,-7.332239131,1.323483512,-6.758843077,-2.508356925,-4.443724637,-0.40628444,0.493756966,-0.504264766,-0.413801805,0.133779999,1
-0.334787484,0.050210418,-0.051221858,0.713141401,0.816255951,0.945964364,0.081824934,0.588853059,-1.00308934,0.305259597,-0.212463582,-0.554388042,-0.496021999,0.088401163,0
0.740658753,-0.031888326,-0.385346903,-1.842725509,0.089867536,-1.3497404,-0.009336916,-0.825127276,0.22190983,-0.638200041,-0.274753,-0.888986976,0.445634191,-0.015834669,0
1.325922511,0.16398404,0.069573578,1.214410008,0.881780758,-1.010790093,0.423737448,-0.55134525,0.129762365,-0.457569706,-0.049961425,0.035279796,0.223794739,0.005006941,0
-0.825617213,-0.849515991,-0.187264141,0.507986675,1.049416134,0.517291091,0.203409152,0.197677678,-0.769015669,-0.179316152,0.533839831,-0.746479777,-0.412713506,0.091397305,0
-2.450524368,-0.010585759,0.377163071,0.427118473,-0.283866712,0.281520769,-0.001483108,1.40897737,-0.622500624,-0.511389918,0.611383782,1.563750047,0.401751946,0.26694551,0
-0.092807184,0.64100052,-0.410628926,1.535988021,0.894800627,-0.155630972,0.72042096,0.171230868,-0.116140597,-0.317400042,-0.087058688,-0.354806097,0.200689798,0.039990268,0
-0.352174912,-0.267845009,0.574896845,-0.627309176,-0.636150114,-0.661763665,0.394137973,-1.16687365,0.041745682,0.871074233,-0.438219902,-1.473587151,0.377469806,0.055405932,0
0.894770277,0.045585801,-0.211654192,-0.356355789,0.0239785,-1.321494227,0.223802333,-0.610752513,0.49864376,-1.116436116,-0.185206082,-0.420534208,0.412661144,0.013640484,0
-1.0962052,0.863430791,2.659079794,0.246946493,0.293477494,-0.073012038,-0.869897945,1.156161955,0.11543632,1.020224199,-0.08715731,0.404795059,-0.253077173,0.861244344,0
2.918380742,-0.422943768,-1.751128625,2.049664039,-6.082648628,0.375797674,-2.598428884,-1.091489956,-1.961471213,-1.230564459,-0.314950075,-0.876525913,-0.465620171,-0.079633367,1
-1.032551467,0.643952169,-1.64570451,0.6919511,-2.768594819,0.871308632,0.5317839,0.125445227,1.021075873,0.278649934,-0.014400252,0.208381241,0.499849049,0.274016746,0
-2.175049165,0.358311851,0.64763975,-2.090859873,-1.495291169,0.403767298,-1.081889008,-0.49848739,0.573401845,0.260757757,-0.258065058,-0.186367899,-1.346906917,0.061535395,0
-1.936418569,-0.206522362,0.514760465,1.253622672,-0.376538842,0.180843412,-2.355947371,1.675797079,0.970738851,0.0557112,0.553000412,1.223588811,0.606049121,0.352611981,0
5.37625067,0.078159881,-0.069492593,0.208912663,-0.645726464,0.67591926,-4.709822813,0.470773857,3.815475137,1.469036189,-0.032198722,0.209418457,0.780780856,0.061632059,1
3.692040475,0.646526454,-3.446840173,4.417267146,-5.338417115,-0.952441035,-5.639819598,-4.17213667,-8.66808233,-2.762884129,0.571690722,0.992001962,-0.101908878,-0.351782306,1
-0.146189025,0.204212772,-1.08417849,0.915004529,0.871736261,0.75262566,-0.588183782,0.510674488,0.252636756,1.295267105,0.40583291,1.041547801,-0.403132159,-0.050764128,0
3.63113555,0.637935715,-3.146603404,3.460687324,-3.881596344,-0.857837638,-5.459611738,-1.792788923,-4.513334034,-0.637978992,0.36930857,-0.497663649,-0.308103041,0.302850953,1
-0.72213591,-0.101099996,-0.169592389,0.465280875,1.520148502,0.856215098,-0.03513681,-0.296142532,-0.436577867,-0.070962353,0.072553667,0.515494967,0.412090995,-0.081239058,0
-0.263438232,-16.44676754,1.166805097,0.031769901,-0.930958347,2.127908275,2.214672772,-0.49272894,1.302934618,-0.008019485,15.24876191,-4.896348631,0.380954045,0.109420767,0
8.904156771,-11.43892041,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-6.80988994,-12.46231495,-5.501050784,-8.755698321,3.460893345,0.254835537,-1.324884307,1
0.976678871,0.442730965,-3.631098404,1.094229636,-2.615068592,-0.407691296,-4.23729164,-1.902735185,-1.432982968,-0.433221813,0.51930011,0.525403447,0.142135934,0.10132282,1
7.641040052,0.9480621,-6.101735758,4.526042877,-7.818509763,-0.247491086,-13.15129029,-3.047190178,-3.077536758,-0.200793083,0.62200767,-0.43595372,-0.737500947,0.37482241,1
6.030946267,-2.620912167,-2.274227264,1.515110269,-3.681489151,0.186932019,-4.694291437,-2.682430441,-2.286143441,-1.047088513,-0.66128431,1.138349545,-0.284895365,0.594257739,1
-1.135240444,-0.073895252,-1.85180348,0.429816978,-0.130829469,0.050151139,-2.739575129,-0.228038299,2.422367944,-0.952825638,0.059568296,0.51957747,-0.485652519,-0.463300221,0
7.67907627,7.884785746,-15.37915967,7.83565904,-15.84456479,0.45675692,-13.52998103,-10.72990547,-15.98590884,-5.844889278,2.894194142,0.638529095,0.439401908,-0.653465111,1
-2.341042974,-0.225590763,1.174429789,1.327029272,0.262658683,0.563497265,-0.171069306,-1.548495844,1.391716721,-1.33367167,0.794572056,0.353337606,-1.656757989,0.275052051,0
0.860688116,-0.119141012,-0.455671955,1.09632263,-2.408647518,1.005508801,1.895732042,-0.073129424,0.756313253,-0.717225719,-0.368336285,-0.82803195,0.31009703,0.010787492,0
0.184189904,-0.217887251,-0.322747825,0.530617504,0.706415886,0.63764073,-0.6991559,0.672155916,-0.255617536,1.26305347,0.193395395,0.704844755,-1.085243239,-0.048484187,0
1.214255267,0.110351903,0.130906886,1.571965646,1.375117866,0.872375353,0.020461842,0.779157156,-0.92999196,0.666694458,0.201296018,0.532941257,0.547084508,0.040902318,0
0.389284946,-0.318543668,0.058023717,-0.711245157,0.56761548,0.321101349,0.22714175,-0.155027111,-0.271546157,-0.966287275,-0.285705263,-0.667585405,-0.077020354,-0.060834322,0
0.752108627,-0.395588015,-1.21499145,0.227189635,-0.100397307,0.238948819,-2.58289877,0.721345615,1.786133425,1.173523945,0.101608569,0.516397832,-0.291334634,0.007108918,0
-1.37885007,-0.229049168,1.500470065,-0.942059959,-0.650494295,0.63570557,-0.552338987,-0.497923225,0.493603455,-0.085004621,-0.082340603,0.113406311,-0.023928948,-0.029173221,0
6.193189301,0.960040093,-16.50637533,4.641523248,-9.119289627,0.813083082,-8.620473617,-7.51659494,-16.10798614,-6.597746267,-1.727883447,0.599147833,0.43822305,-0.988484797,1
-0.649153253,-5.24972591,2.844678365,0.574523654,0.560038596,0.213276145,-0.86087734,-0.571919066,-0.015621617,-1.075750982,4.043720653,-2.021573325,0.278385671,-0.02298711,0
-1.282792959,-0.355900392,-1.171772218,-0.222253851,0.501384747,0.442590549,-0.895516213,-0.547647775,-0.42956376,-0.172379489,0.118700835,0.856535187,0.139452305,-0.364478823,0
0.796363011,-0.237996039,-0.571909694,2.236636674,1.117276226,0.73936489,-1.277001832,0.643226174,0.806014328,0.57847194,-0.077928713,-0.158151705,0.449689383,0.036799909,0
0.957397154,1.300057822,-0.512850937,-0.453677931,0.264907981,-0.262620995,1.365082683,0.799998498,-0.412978062,1.419667371,0.31005299,0.752736756,-0.798975439,-0.563296631,0
-0.702340649,-0.034274806,0.734031455,1.77762914,0.599680998,0.907085978,-0.251088023,1.494416877,-0.089394921,-0.925962245,0.172389341,0.344779495,0.554982097,0.024361079,0
2.660067525,1.753242133,0.937184508,0.783588323,0.304222591,-0.549781897,1.24974365,0.450704821,0.431759771,0.698593269,0.328269493,0.782514558,0.001620406,0.106373156,0
-0.542644894,-0.503181832,1.094022757,-0.272224154,-0.699222914,0.101159101,-0.130317756,-1.040401456,1.103734944,-0.334936208,0.214773346,-0.345721216,0.953636019,0.126745497,0
1.600119738,-0.081116663,-0.062198464,-1.066611526,1.344860665,0.898831004,-0.476431019,-0.534100844,-0.054030717,-1.105014651,-0.489831184,-1.107613421,-0.066321985,-0.023759858,0
-0.216814101,-0.151949549,-0.687677569,-0.486557309,-3.549828579,0.113250577,2.161975251,-0.511585565,0.371631889,0.938529578,0.167839321,0.912616646,0.401346201,0.280580802,0
0.453284182,0.29603387,3.044433781,0.781572458,0.913489079,0.064947574,-1.980337837,-3.042203438,0.828919921,1.077356433,-0.744807758,-0.142434933,0.215990791,0.328638386,0
1.350903634,0.346904376,-0.035135572,1.354761761,1.474898326,0.223710622,-0.188846166,-0.050204645,-0.179020035,-0.129467053,0.039111356,0.305712161,0.230022346,0.029198334,0
0.792257232,0.030639458,-0.131447401,-1.652790766,0.019781745,-1.426132866,-0.067122409,-0.720128293,0.336045142,-0.969755772,-0.365444215,-0.867700432,0.590117926,-0.04598573,0
-1.783165551,0.357140323,-0.220665359,-0.474760552,-0.487635817,0.493589009,-0.106240441,1.468873592,0.157669667,-1.507373583,-0.040332025,-0.360642711,0.368141451,0.050360253,0
-2.051807816,-1.908733593,-1.803992538,0.394959476,0.732202955,-0.628647863,0.706009733,1.478429123,-0.948786122,0.508954481,-0.97629136,1.008961691,0.750583305,-0.102283917,0
4.07736291,-0.435907739,-6.984399567,3.85403273,-5.891283554,-0.253924963,-9.15281673,-4.475476809,-6.705471428,-2.427526856,-0.538951426,-0.032184415,-0.773937507,0.378165655,1
-0.922033039,-0.379085074,0.699790797,-1.551625151,-0.073212261,1.543837304,0.04484829,-1.23515427,-0.467866099,0.987411008,-0.49002729,-0.865267379,-0.938121797,-0.016025354,0
-1.298919265,-0.267740468,1.465635349,-1.077396923,-0.784127824,0.485442403,-0.501424639,-0.398952715,0.428451152,0.068005041,-0.030879207,0.008093542,-0.034614051,-0.0113846,0
1.267555573,0.165591584,-0.063155752,1.264829426,1.778497831,0.926798483,-0.352218881,0.166700564,-0.481937377,0.241144618,0.014873689,0.260572681,0.561158626,0.032391385,0
0.565758145,-0.384878258,-0.47556675,-0.400669476,-0.118470241,-0.350269943,-0.651512208,0.220295978,0.420769355,0.545887322,0.210419876,0.69848286,-0.025458692,-0.02652345,0
1.010263684,0.410191858,-0.666098165,0.769470653,-0.043154591,-1.232074516,-0.33932057,-0.349101885,1.306486675,0.967979452,0.122844861,0.420102541,0.564874867,0.21077379,0
0.456953275,0.427932015,-1.14127967,-1.299172156,0.009871519,-1.117980898,-0.885994809,-0.190957484,0.228392697,-0.099285891,0.200205321,0.12221964,0.713318278,0.175091381,0
0.68782234,-0.238193018,-0.300485698,0.036981645,0.556017883,0.829428043,-0.407555966,0.450189645,-0.039684571,-0.37325522,-0.280536639,-0.780561793,0.361903435,0.032154678,0
3.618811552,-0.032001747,1.601413442,0.265143556,0.903810768,1.112177161,0.122966699,0.907947115,-1.153230252,0.194339052,0.333829254,1.09731063,-0.421092067,-0.063797708,0
0.579669453,0.483062098,-0.160713744,-0.769682278,-0.158203953,-0.318521998,0.522897842,-0.78605383,0.296969646,-1.579375419,0.050488251,0.324064873,-2.365549928,-0.00934625,0
5.6436785,2.383622503,-5.212997486,4.122322403,-5.352514387,-0.922236617,-8.347956697,-3.452818782,-4.579653176,-0.923096857,0.691615569,-0.122990588,-0.360452779,-0.253791543,1
0.167469736,-0.706534505,1.140184939,-0.00123668,0.065915559,0.533748986,-0.069557637,-0.799985287,0.321150046,-0.773328787,-0.122665302,-0.969474135,0.419701205,0.138053058,0
0.390058597,-0.185830972,-0.025932489,-1.249634169,-0.905868689,-1.535626115,0.784570579,0.358009073,-0.454297983,-0.387455863,-0.429436438,-1.461495192,-0.512693069,0.005652515,0
-1.036451555,-0.144727332,1.069163945,0.446293604,-1.302904371,-2.398959297,0.856693531,1.230801638,0.011905843,-0.916838118,0.090247713,-0.079814743,-0.53348093,-0.071462591,0
2.65165532,0.264976914,0.453059945,0.860804173,-3.024070541,0.904612905,1.541361059,1.606712829,-0.70794156,1.152082498,0.145270609,0.495948887,-0.508218378,0.112904964,0
1.204837721,-0.229179597,0.437927112,0.362996883,0.687556916,-0.697983431,0.792684249,-0.427632915,-0.473372783,-0.007301715,0.077317405,0.391118241,-0.400976505,-0.075843014,0
5.147357194,-0.00407478,-4.825354175,4.019375597,-6.212151032,-0.924829253,-9.58426331,-3.9480567,-3.737325127,-1.906172525,1.247776041,0.109170954,-0.196445659,-0.153651902,1
-1.255884203,-1.038359682,0.197024274,-0.679094971,-0.281603588,1.226862782,0.459041244,-0.390090945,1.154898999,-1.659260167,1.299271523,1.254218899,0.067912548,-0.062047503,0
-0.592087993,-4.510146426,-0.596288098,-0.837991055,0.643008604,0.405874468,0.400291494,-0.96468417,0.146519117,-0.340123804,0.029289352,-0.346897878,0.477080199,0.013563595,0
-2.42996033,0.582884028,-2.371533596,0.528162473,1.130452245,-1.493129508,-1.072463299,-0.815508886,0.275964795,-0.194784144,0.110975968,1.169185533,-0.216792511,0.309306958,0
3.414153202,-0.943676812,-3.75199093,4.100316791,-6.294498045,-0.053212816,-9.496635729,-5.468875837,-5.997025283,-1.685306234,1.606754644,0.772881999,0.766221312,1.693629045,1
5.204755976,-2.07004408,0.976101327,2.024672487,-2.959197463,0.674421384,0.266225288,0.500284355,3.589578325,1.964472622,2.525287843,0.251442711,-0.239111018,0.017851503,0
-3.361910714,0.946357208,0.445838687,0.266545911,-0.834968632,-0.673721523,0.175564709,-0.799505547,0.879377192,-0.561215204,-0.093217243,0.104487284,-1.680684191,0.004683278,0
0.703471061,-0.774911009,4.175932466,3.002936137,-0.96840683,-2.011227184,-4.814387368,0.41314472,2.204686931,1.807894321,-0.7068556,-0.348310611,0.086107026,-0.042586105,0
-1.421122789,0.362307145,-1.054920741,0.879809931,0.733915667,-1.53268118,0.164328493,-0.517455221,0.073362715,0.257355207,-0.034261884,0.130065444,-0.28099459,0.005389549,0
0.352122398,0.023023414,-0.167082547,1.047234079,-0.001724593,-1.777667747,-0.288946552,0.482876014,0.442354319,0.251634525,-0.315636773,-0.916271008,0.563075993,-0.043229986,0
0.912319982,-0.092401792,-0.467243079,-1.247865116,-2.638193943,0.326824295,1.32441574,-0.6019988,0.859276716,-0.54263434,-0.586837068,-1.079589011,-0.849921924,-0.075997708,0
-0.435295163,-0.2577365,0.739925272,1.154566326,0.366279445,-0.103886372,0.571963235,-1.20812973,-0.169774612,1.318334769,-0.208383118,-0.873129638,0.362166495,0.044243415,0
0.503561971,-0.108370614,-0.259951242,-0.942335031,-0.432865281,-0.36176079,-0.191599456,0.757871882,-0.268495736,0.064914901,-0.351136885,-1.044813449,-0.5157958,0.020764261,0
1.695064994,0.377599678,-0.660273077,-0.273245597,-1.993459378,1.522524502,0.497269927,-1.144365344,1.421580405,-0.071375398,0.015850845,0.911044445,0.076312312,0.168856083,0
6.559343462,3.66622804,-12.8993116,8.215799391,-14.16007768,0.465618221,-16.25048838,-12.36420819,-21.28970933,-7.788999791,2.026470015,-0.128881751,0.391875423,0.393729101,1
3.632235941,2.414047785,-5.825358382,3.374563384,-5.696093452,0.285461954,-5.430368671,-5.861346835,-11.13434425,-3.475230615,1.023856119,0.426615601,-0.536004169,-0.296041132,1
0.330171948,-0.12893154,-0.254260326,0.801041391,0.428666785,-0.465790075,-0.563722215,0.536278881,0.262622556,0.428572786,-0.184871881,-0.694188659,0.190709996,-0.031275702,0
1.066676467,0.106298189,-0.32408131,-1.712299698,0.262874921,1.162296189,-0.230151891,-0.856612625,0.066503766,-0.330365112,-0.034407784,0.103028606,-1.274556271,0.137319573,0
-0.762830027,0.047568586,-0.194682752,0.22528989,-0.092173873,-1.548546852,0.593870974,0.267661217,-0.687949518,0.037929856,-0.248836709,-0.642815863,-0.384499813,0.080532074,0
-0.173363013,0.23887669,0.27124559,-1.211777544,-0.253788304,-0.283880016,-1.334723529,0.572606888,0.90926256,-1.328028597,0.13421587,0.741208427,0.460157551,0.026213853,0
1.339964758,0.132242194,-1.659813049,2.279893354,-0.341277046,-1.715262607,-3.439774102,1.150572579,2.865385477,1.629160722,-0.190763352,-0.447111918,-0.037223238,0.081687557,1
0.326300046,-0.131563379,-0.260475575,-0.513931791,1.009387989,0.994695017,-0.102496399,0.119504488,-0.652376015,-0.189588598,-0.1022833,-0.10199301,-0.047543117,-0.025515711,0
0.585425825,0.378053681,0.496150415,-0.055942887,-0.211241083,-0.020180366,-0.231625215,1.64085647,-1.17812573,0.391514234,0.312779679,0.809245516,0.328902049,0.166340428,0
6.085505735,0.257271618,-5.749571278,6.445527844,-8.791849338,0.658224045,-10.1274209,-1.681068135,-1.945061866,0.554666763,0.326997021,-0.600033648,-0.715878545,0.454165958,1
0.590323018,-0.68309323,-0.139479261,-0.615973487,-0.251503862,-0.013833605,-1.053209711,0.45868791,-0.967333305,0.20228081,-0.333411823,0.805664412,0.438124468,-0.655199976,0
